2,test_user,24,Towards a family of languages for the design and implementation of machine architectures.,2025-06-21 13:04:54,"[85584070, 2405620, 4225704, 49549123, 24753194, 4826783, 254913, 25826790]",7d12995d85bf427e381b1baecf8915ec,"[('4826783', 'author'), ('4826783', 'author'), ('85584070', 'works'), ('4826783', 'author'), ('4826783', 'author'), ('4225704', 'author'), ('2405620', 'author'), ('4826783', 'author'), ('25826790', 'author'), ('49549123', 'author'), ('49549123', 'author'), ('2405620', 'author'), ('4826783', 'author'), ('25826790', 'works'), ('2405620', 'author'), ('24753194', 'author'), ('4826783', 'author'), ('4826783', 'author'), ('24753194', 'author'), ('24753194', 'author'), ('4826783', 'author')]"
1,test_user,25,Optimizing the sum of maximum earliness and tardiness of the job shop scheduling problem.,2025-06-22 12:21:54,"[5014858, 17194638, 17160961, 5011207, 124931486, 29265914, 2604160, 167625324, 173166341, 47798482]",de2ef14ccadc110f3ee6e6c90e903533,[]
2,test_user,25,Competitive genetic algorithms for the open-shop scheduling problem.,2025-06-22 12:24:56,"[5189008, 779939, 4200168, 149531, 347483, 945975, 18095062, 16114487, 5187845]",4f6cbc141a466a146a217d996d06bc78,"[('5187845', 'author'), ('779939', 'author'), ('5189008', 'works'), ('5189008', 'author'), ('347483', 'author'), ('779939', 'author'), ('779939', 'works'), ('779939', 'author'), ('347483', 'author'), ('149531', 'author'), ('5189008', 'author'), ('779939', 'author')]"
1,test_user,26,IRGC ethnic,2025-06-22 14:35:28,"[19213236, 8789435, 36993213, 63284457, 5427850, 51230133, 71183474, 43412799, 161942280, 18889777]",7dde209e8e7bc9120e4707a7a003abf2,"[('19213236', 'works')]"
2,test_user,26,IRGC ethnology,2025-06-22 14:35:32,"[8040266, 126127875, 131160390, 173831501, 45247504, 149009139, 85214716, 37991352]",36371ed2ae5ef266db83ee5b254ae031,[]
1,test_user,27,Iran ethnologist,2025-06-22 14:49:19,"[8860991, 45019484, 33923236, 7595811, 78117181, 46208511, 1193948, 7310907, 125022808, 2955929]",e195cc7a2bddc438d89ed10782e31cfd,[]
2,test_user,27,Syria ethnologist,2025-06-22 14:50:33,"[7985355, 8012387, 7986813, 43729870, 8040260, 31459938, 124139512, 8042249, 41652041, 70106766]",fb9bedbb397d54b995bc716acd5e36fe,"[('7985355', 'works')]"
1,test_user,28,privacy in social media,2025-06-22 16:23:56,"[18671567, 18080446, 8016517, 144546695, 40103207]",671b91f99f786333ae3a3762e3bb1a43,"[('18671567', 'works'), ('18080446', 'works')]"
2,test_user,28,fake news in social media,2025-06-22 16:27:15,"[63047042, 8384111, 40102522, 24766917, 8865441]",ab5b992418f9153a475aaa4d361f5359,[]
1,test_user,29,A Metaphor for Personalized Television Programming.,2025-06-22 19:38:32,"[2091475, 31237310, 37997987, 2264926, 8319580, 36983852, 4579477, 270216, 20043681]",91d3c2ac03ff1cea8b9ad908733af8e5,[]
2,test_user,29,Functional programming in C++.,2025-06-22 19:41:56,"[799229, 255452, 568197, 8982379, 17051375, 8982648]",98d9db30876fe150e3e0a2679b028a69,"[('568197', 'author'), ('17051375', 'author'), ('8982379', 'author'), ('8982648', 'author'), ('799229', 'works'), ('17051375', 'author'), ('8982379', 'author'), ('8982379', 'author'), ('255452', 'author'), ('568197', 'author'), ('568197', 'author'), ('17051375', 'works'), ('17051375', 'author'), ('8982648', 'author'), ('17051375', 'author'), ('17051375', 'author')]"
1,test_user,30,A knowledge-based system approach to the development of a system functional requirement specification processor.,2025-06-23 05:26:47,"[797392, 24864203, 33921909, 5234400, 4193157, 4864052, 24868295, 24876783, 78119311]",68f4be952e6089e90ef05a12f68836e8,[]
2,test_user,30,Knowledge-Based Generation of Illustrated Documents.,2025-06-23 05:29:58,"[57222023, 52349974, 17204305, 49547966, 17191069, 8984705]",7a80be06737dc6d29c0df803e2aa2d8e,"[('57222023', 'works'), ('17204305', 'author'), ('17204305', 'works'), ('49547966', 'author'), ('52349974', 'author'), ('52349974', 'author'), ('8984705', 'author'), ('57222023', 'author'), ('57222023', 'author'), ('49547966', 'author'), ('49547966', 'author'), ('52349974', 'author')]"
1,test_user,31,machine learning online advertising,2025-06-23 07:57:47,"[43884658, 24772629, 51967889, 44605518, 58974285]",4d58545250e84a41cd9d1ee8850da0c7,[]
2,test_user,31,machine learning multitouch attribution,2025-06-23 08:02:34,"[4014204, 18071146, 85700520, 8986166, 128862857, 8113842, 235207]",1fdcac2f8c85804137d702774b28a6be,"[('8113842', 'works')]"
3,test_user,31,AI education: machine learning resources.,2025-06-23 08:04:54,[],5621be8b24943291dbf2fc23230594bb,[]
1,test_user,32,Flip-flop: convex hull construction via star-shaped polyhedron in 3D.,2025-06-23 09:25:59,[],f6c74f8286efb70feb4cc18bf64e7c46,[]
2,test_user,32,convex,2025-06-23 09:28:33,"[24791899, 17186220, 17137590]",607e8e06542e022c04a97eb36576aec0,"[('17137590', 'author')]"
1,test_user,33,Goal-constraint: Incorporating preferences through an evolutionary ε-constraint based method.,2025-06-23 10:01:18,[],a46e64f5e44e17d805142ced22f1ba27,[]
2,test_user,33,Constraint based analysis tools for design.,2025-06-23 10:06:05,"[36789163, 24759857, 54182301, 240039, 5672466, 17026194, 455147]",cddcbccc784287fbaa7221d71e38e76c,"[('455147', 'author'), ('455147', 'author'), ('36789163', 'works'), ('17026194', 'works'), ('17026194', 'author'), ('5672466', 'author'), ('240039', 'works'), ('455147', 'author'), ('5672466', 'works'), ('17026194', 'author'), ('54182301', 'author'), ('54182301', 'author'), ('5672466', 'author'), ('24759857', 'author'), ('36789163', 'author'), ('24759857', 'works'), ('54182301', 'author'), ('5672466', 'author')]"
1,test_user,34,Waste management in Anambra,2025-06-23 14:40:18,"[169376464, 276259295, 276517733, 276533507, 279656732, 169022380, 279656173, 279647966, 275526257, 169011961]",b481be6c7cdecbcd617463f3aa97bfaf,[]
2,test_user,34,Decentralized waste collection system in Anambra ,2025-06-23 14:41:23,"[2464709, 2638526, 2695754, 2713209, 70306697, 34151028, 2611116, 138381121, 287325751]",5d3fbf98c6dd44bff17083fbcdf27a14,"[('2713209', 'works'), ('2713209', 'works')]"
1,test_user,35,OSINT tools data control,2025-06-24 15:38:55,"[24700777, 134925723, 54186137, 52224947, 8293866, 8321821, 18701227, 46047607]",cc2a47fbe186e1da528cc74373cd06b0,[]
2,test_user,35,OSINT tools data loss prevention system,2025-06-24 15:39:20,"[24700777, 33149981, 169912215, 10040859, 171962134, 156154531, 66439511, 40585650]",a482e5436b6541236d658921cde0b483,"[('171962134', 'works'), ('156154531', 'works'), ('24700777', 'works'), ('66439511', 'works')]"
1,test_user,36,Identification of protein complexes and functional modules in integrated PPI networks.,2025-06-24 15:50:04,"[18497794, 18066900, 44870606, 31309303, 3806144, 24766344]",5a8af51a8883bc180101d6c8333d7954,[]
2,test_user,36,IDENTIFICATION,2025-06-24 15:54:35,"[52660207, 30388323, 172683429, 136784058, 132311145, 77454346, 30338471, 46512526, 135976572]",716934c53b9d62b2c134ae8679ee8e6c,"[('52660207', 'works'), ('77454346', 'works'), ('135976572', 'works'), ('30338471', 'works'), ('132311145', 'works')]"
1,test_user,37,charles handy,2025-06-27 10:39:07,"[2901624, 2906214, 52389498, 2901451, 2785848, 2966669, 2785829, 84385055, 2502333, 84542812]",caa426da9108d6e822829a0fca2cce0f,[]
2,test_user,37,charles handy organisation culture,2025-06-27 10:39:21,"[231071, 6815776, 5233943, 6849211, 267454, 213792, 2035645, 2927003, 4568787]",853ae571e998e7e2574c462e94cfdcbb,"[('6849211', 'works')]"
1,test_user,38,code-switching,2025-06-07 14:02:39,"[8867182, 151573724, 47001407, 151573742, 137371029, 30058043]",af1da6e9ba5b6b1ab748c610b0f13be5,[]
2,test_user,38,code switching,2025-06-07 14:07:22,"[8867182, 30058043, 151573724, 47001407, 151573742, 137371029]",bd2074c2a05950a329b08776b63e048c,"[('8867182', 'works'), ('8867182', 'works')]"
1,test_user,39,outdoor reverence,2025-06-29 06:14:50,"[153693607, 33727733, 290701951, 274727022, 171726743, 168780484, 291883192, 168780502, 290961442, 275397142]",f96276758dcc8bcbbfbc208ef1f0ea22,[]
2,test_user,39,outdoor education awe,2025-06-29 06:17:08,"[159079339, 290848322, 290701951, 291520845, 291350835, 292045016, 274727022, 166263159, 274811672]",6c52e919676044dabc7ac40c66d395b2,"[('290848322', 'works')]"
1,test_user,40,"technology type of research, a quantitative research ",2025-06-30 00:55:43,"[64113411, 2947876, 44967985, 153116455, 8803480, 39053729, 77785517]",7efeb4034f9f646ba8dbe61b8d638aa9,"[('64113411', 'works')]"
2,test_user,40,quantitative research about technology,2025-06-30 00:57:05,"[52893193, 217593, 50068641, 2457603, 26559611, 216642, 26264249, 4762398, 2673644]",455d6faa1f44ef75b3b59acdaf4eb788,[]
1,test_user,41,Orgins of Vietnam War,2025-06-30 09:43:30,"[8868273, 2617594, 2673483, 77367134, 87080465, 289910065, 10140598, 122494651, 74699306, 67177640]",a96c3c73dcf017c34072b2d998588489,"[('8868273', 'works')]"
2,test_user,41,cold war,2025-06-30 09:45:24,"[8222511, 85974414, 80537312, 40375653, 3028437, 233003, 82152705, 85974418, 43734466, 2634437]",f4d58991f0b2faf8773a27bf641d01a4,[]
1,test_user,42,charcoal,2025-06-30 10:58:13,"[61846415, 124285001, 2445216, 37602281, 5248679, 8039677, 270184, 37614107, 4227255, 4857611]",471b57ef073441c14a6aa3a7ea8b408c,"[('124285001', 'works')]"
2,test_user,42,charcoal for fuel,2025-06-30 11:01:23,"[124285001, 2578379, 8039677, 2091288, 5248679, 2828760, 2763009, 43521847, 45609678, 2093868]",3fac44332a057da073793914aff35b36,[]
1,test_user,43,Correlation researches,2025-07-03 08:05:15,"[17219997, 2594410, 5159705, 52217525, 9217065]",af1424910190297b7fd1e5731e1d15dd,"[('17219997', 'works')]"
2,test_user,43,Descriptive researches example,2025-07-03 08:07:17,"[31857777, 30682967, 43508862, 5265208, 83610298, 41257555, 30375805, 132321255, 45962574]",a40418bf360b655302e13a3c9a27eefc,"[('31857777', 'works')]"
3,test_user,43,Ex-post facto researches example,2025-07-03 08:12:35,"[38327657, 80457943, 41324069, 2601671, 2466696, 5071220, 2755149, 43523342]",bfbb7b4b3e89e197aa7d4e0a142f96ec,"[('38327657', 'works')]"
4,test_user,43,Correlation researches example,2025-07-03 08:14:15,"[6809671, 54163021, 5102436, 41265068, 17026762]",e8051841ab5753d84073382ea1ce114a,[]
1,test_user,44,Vinegar Production from Gac Fruit,2025-07-04 03:59:08,"[145600800, 46622919, 3783770, 30559000, 5796220, 122715404, 65419902, 69659415, 172820184, 168669396]",4b14dad76ff9bcbe0ebf58924ebb2214,[]
2,test_user,44,Physicochemical properties of the vinegar were studied,2025-07-04 04:00:51,"[155469567, 6051530, 45793622, 18453202, 47138576, 37275606, 5188514, 128410499, 39809454, 39810883]",85e6e427586359d853bb35331f0cff03,"[('155469567', 'works'), ('6051530', 'works'), ('128410499', 'works')]"
1,test_user,45,"Design, synthesis and anti-bacterial evaluation of novel 1,3,4-thiadiazole derivatives bearing a semicarbazone moiety",2025-07-04 07:14:55,"[70960176, 10694335, 55821313, 47634054, 154784646, 151618240, 7950267, 166669947, 70961520]",d7c67b87bb5a1202af05297b12d2fe83,"[('166669947', 'works')]"
2,test_user,45,"1,3,4-thiadiazole",2025-07-04 07:18:10,"[130397, 49545669, 9069168, 37537033, 151991374, 313032, 149767786, 37524002, 152004595]",4cb440178dcb76b02b3ba4f5bc451c8b,"[('152004595', 'works')]"
1,test_user,46,algae,2025-07-05 14:51:35,"[7650059, 24700677, 33894435, 17034049, 40925872, 33148001, 44760181, 80476863, 4633243]",15d679ed0da3f2d17de305fe79348c84,"[('24700677', 'works')]"
2,test_user,46,algae based systems for carbon dioxide conversion and protein production,2025-07-05 14:54:12,"[24905693, 44145850, 4474857, 6810556, 34381135, 18609792, 41647202, 18499789, 22352458, 24901484]",8ff984f1135efd3426bf93e4fcf4e2d0,[]
1,test_user,47,using music  during exercise,2025-07-06 01:08:10,"[124231, 31348539, 7986083, 346049, 129942469, 347858, 14385852, 14383088, 160945772, 7498441]",cb3a6278b49dd47153ac01bd28b26b1f,"[('346049', 'works'), ('129942469', 'works'), ('129942469', 'works')]"
2,test_user,47,using music  during exercise muscular endurance,2025-07-06 01:11:44,"[4372290, 7986409, 8220936, 238051, 12268352, 346833, 42453508, 9439154, 37010340, 8501776]",2b3560af94c02946ca0003f4c037cf29,[]
1,test_user,48,Animal physiology - Reproduction,2025-07-07 09:26:41,"[24894071, 38002343, 37998805, 7292327, 31267773, 155490494, 64776656, 3969009, 4975503, 17482654]",e382fcb821da814d64faf03f15a77062,[]
2,test_user,48,Microglia/physiology,2025-07-07 09:30:43,"[8255537, 45175867, 30855362, 75257803, 66762522, 153889357, 123874112, 131363058, 9422618, 109496004]",b0330f8fc12288d0ce287c234d867696,"[('45175867', 'author'), ('9422618', 'author'), ('109496004', 'author'), ('9422618', 'author'), ('45175867', 'author'), ('45175867', 'author')]"
1,test_user,49,how can you measure creativity,2025-07-07 09:38:34,"[8753268, 219195, 8754750, 981957, 44151965, 7926855, 18066275, 231525, 7586753, 15108975]",3b652c9900225be77c386871e81f6937,[]
2,test_user,49,creativity in the brain,2025-07-07 09:39:08,"[217751, 7565363, 2801888, 7565208, 39765778, 2758565, 145807714]",349da7043c4ea005974fbeb4c637cd35,"[('217751', 'works')]"
1,test_user,50,The readiness of undergraduate certifications NC3,2025-07-12 07:54:48,"[57005480, 86449323, 164157052, 145350393, 135793443, 293104721, 148732203, 43464388, 130269866, 155261272]",116024fbae52c33de5f157fc25cd87e6,"[('148732203', 'works'), ('130269866', 'works')]"
